customer_id,response,total_spend,num_orders,last_purchase,first_purchase
CS5407,0,1226,17,2015-01-26,2011-08-02
CS5408,0,1938,27,2015-01-06,2011-07-02
CS5409,0,1371,19,2015-02-03,2011-06-03
CS5410,0,1034,13,2014-12-16,2011-12-13
CS5411,0,1724,24,2014-11-22,2011-07-17
CS5412,1,1301,19,2015-02-15,2011-08-20
CS5413,0,1598,23,2015-03-15,2011-05-23
CS5414,0,1589,21,2014-11-05,2011-07-19
CS5415,0,1250,18,2015-02-16,2011-05-30
CS5416,0,1424,21,2015-01-07,2011-05-27
CS5417,0,1859,23,2015-01-10,2011-05-26
CS5418,0,1087,16,2015-03-03,2011-07-14
CS5419,0,1643,24,2015-02-26,2011-06-26
CS5420,0,1156,18,2015-02-26,2011-05-28
CS5421,0,967,15,2015-03-04,2011-06-15
CS5422,0,1219,17,2014-07-05,2011-06-06
CS5423,0,796,12,2015-02-09,2012-03-20
CS5424,1,1278,19,2014-11-25,2011-12-23
CS5425,0,1395,21,2015-02-25,2011-12-26
CS5426,0,1392,20,2014-08-12,2011-08-26
CS5427,1,1333,19,2015-02-11,2011-07-24
CS5428,0,1847,26,2015-03-11,2011-05-23
CS5429,0,1374,19,2015-01-10,2011-06-06
CS5430,1,1225,17,2015-02-20,2012-06-17
CS5431,0,994,16,2015-03-12,2011-12-18
CS5432,0,1312,20,2015-02-01,2011-08-07
CS5433,0,1293,19,2014-10-12,2011-05-21
CS5434,0,1147,16,2015-01-31,2011-06-05
CS5435,0,1351,19,2014-12-13,2011-06-26
CS5436,0,1355,18,2014-08-18,2011-05-16
CS5437,0,1167,18,2014-12-24,2011-10-08
CS5438,0,1580,21,2014-11-21,2011-06-26
CS5439,0,1643,24,2015-02-13,2011-08-03
CS5440,0,1021,16,2015-02-03,2011-05-27
CS5441,0,1381,20,2015-02-04,2011-06-22
CS5442,0,1732,24,2015-02-20,2011-06-30
CS5443,0,1995,27,2014-11-04,2011-07-30
CS5444,0,1455,23,2015-01-10,2011-07-26
CS5445,0,1203,18,2015-03-14,2011-05-23
CS5446,0,1924,28,2015-03-04,2011-05-30
CS5447,0,959,14,2014-09-20,2011-06-04
CS5448,0,1987,28,2014-11-23,2011-06-03
CS5449,0,1620,22,2015-01-07,2011-05-23
CS5450,0,2044,28,2014-09-01,2011-07-21
CS5451,0,1115,16,2014-10-28,2011-06-19
CS5452,0,1397,19,2014-10-11,2011-07-18
CS5453,0,1304,19,2014-12-25,2011-06-22
CS5454,0,1824,25,2015-01-19,2011-06-11
CS5455,0,1349,20,2014-12-08,2011-06-07
CS5456,0,1267,18,2015-02-24,2011-05-22
CS5457,0,674,11,2015-01-22,2011-08-26
CS5458,0,2075,26,2015-03-11,2011-06-09
CS5459,0,1246,16,2014-08-08,2011-06-13
CS5460,0,1287,20,2015-03-08,2011-05-19
CS5461,1,1553,22,2015-01-01,2011-05-30
CS5462,0,1350,19,2014-10-13,2011-07-28
CS5463,0,1658,24,2014-10-18,2011-05-17
CS5464,0,1731,23,2015-01-30,2011-06-17
CS5465,0,1199,17,2015-01-20,2011-09-23
CS5466,0,1711,24,2014-10-25,2011-05-18
CS5467,0,1552,24,2015-01-27,2011-05-21
CS5468,0,1684,23,2015-01-20,2011-06-26
CS5469,0,1306,19,2015-01-05,2011-05-27
CS5470,0,1425,20,2015-03-03,2011-12-24
CS5471,0,908,14,2014-09-28,2011-06-01
CS5472,0,1551,21,2015-02-23,2011-07-14
CS5473,0,1173,16,2014-06-12,2011-11-05
CS5474,0,1105,18,2015-01-31,2011-05-18
CS5475,0,1510,22,2015-03-12,2011-05-24
CS5476,0,1912,28,2015-02-18,2011-05-29
CS5477,0,1549,21,2015-03-04,2011-06-28
CS5478,0,1508,22,2015-03-07,2011-07-16
CS5479,0,1486,22,2015-03-07,2011-06-26
CS5480,1,1681,24,2015-01-19,2011-06-07
CS5481,0,1667,23,2015-01-11,2011-06-26
CS5482,1,1758,23,2014-09-22,2011-08-07
CS5483,0,1491,21,2014-10-11,2011-05-22
CS5484,1,1071,18,2014-10-22,2011-06-12
CS5485,0,1189,19,2015-02-28,2011-05-20
CS5486,0,1406,20,2015-01-09,2011-07-05
CS5487,0,1511,22,2015-02-15,2011-06-12
CS5488,0,1627,24,2015-02-01,2011-06-18
CS5489,0,1769,26,2015-02-05,2011-05-28
CS5490,0,1564,25,2015-02-28,2011-09-10
CS5491,1,1669,24,2014-08-29,2011-06-05
CS5492,0,1983,26,2015-02-18,2011-06-11
CS5493,0,1611,24,2015-03-04,2011-05-19
CS5494,0,1216,18,2014-08-17,2011-05-23
CS5495,0,1623,22,2015-01-11,2011-06-13
CS5496,0,1346,19,2014-09-30,2011-09-06
CS5497,0,1122,16,2014-12-15,2011-06-25
CS5498,0,2129,29,2015-01-20,2011-11-07
CS5499,0,1049,14,2015-01-28,2011-06-23
CS5500,0,1749,25,2015-03-11,2011-07-21
CS5501,0,1788,26,2015-03-01,2011-07-29
CS5502,0,1832,26,2015-02-07,2011-06-03
CS5503,1,1176,17,2014-12-19,2012-01-05
CS5504,0,1154,15,2015-02-27,2011-07-03
CS5505,0,1127,20,2015-02-21,2011-07-20
CS5506,0,992,13,2015-01-02,2011-09-26
CS5507,0,1758,25,2015-02-19,2011-05-27
CS5508,1,1495,22,2014-12-27,2011-08-01
CS5509,0,1156,16,2014-10-25,2011-07-02
CS5510,0,1415,19,2015-01-22,2011-08-11
CS5511,0,1307,19,2015-01-08,2011-10-24
CS5512,0,975,13,2014-09-07,2011-05-21
CS5513,0,1664,25,2014-07-22,2011-06-04
CS5514,1,1668,25,2014-12-29,2011-10-31
CS5515,0,1084,17,2015-03-15,2011-07-17
CS5516,0,1193,16,2014-06-16,2011-07-06
CS5517,0,1160,16,2015-03-11,2011-06-16
CS5518,0,2089,31,2015-01-05,2011-08-05
CS5519,0,1755,26,2015-01-21,2011-06-28
CS5520,0,1177,17,2015-02-16,2011-11-06
CS5521,0,1169,16,2014-07-27,2011-07-14
CS5522,0,2131,29,2015-02-06,2011-05-28
CS5523,0,1642,23,2015-02-18,2011-07-15
CS5524,1,1414,18,2015-03-16,2011-07-13
CS5525,0,1628,22,2015-02-08,2011-05-29
CS5526,0,1161,17,2015-02-25,2012-01-09
CS5527,0,1805,24,2015-02-03,2011-06-20
CS5528,0,2312,31,2015-02-13,2011-07-04
CS5529,0,1284,17,2014-12-01,2011-05-16
CS5530,0,1148,16,2014-08-26,2011-06-24
CS5531,0,1598,23,2014-11-28,2011-05-17
CS5532,0,1618,23,2014-12-27,2011-05-30
CS5533,0,1043,17,2014-12-21,2012-03-14
CS5534,0,1148,16,2015-02-26,2011-07-25
CS5535,0,1540,21,2015-03-06,2011-08-21
CS5536,0,1400,20,2015-02-11,2011-09-09
CS5537,0,1491,19,2015-01-09,2011-06-21
CS5538,0,1106,17,2015-01-25,2011-07-04
CS5539,0,1354,18,2015-01-08,2011-05-27
CS5540,0,1102,16,2015-02-09,2011-06-21
CS5541,0,1341,19,2014-12-13,2011-06-21
CS5542,0,1244,17,2015-02-04,2011-08-17
CS5543,0,1580,22,2015-03-04,2011-10-24
CS5544,0,1327,18,2014-12-21,2011-06-24
CS5545,0,1413,18,2015-02-25,2011-07-23
CS5546,0,1162,15,2015-01-09,2011-06-04
CS5547,1,1599,23,2014-08-26,2011-10-02
CS5548,0,947,13,2015-01-05,2011-06-27
CS5549,0,1349,18,2015-02-02,2011-10-02
CS5550,0,1677,23,2014-11-10,2011-08-29
CS5551,0,1080,17,2015-03-05,2011-10-02
CS5552,0,1008,15,2014-12-29,2011-05-28
CS5553,0,1376,17,2015-03-06,2012-01-08
CS5554,0,1068,14,2015-03-01,2011-05-23
CS5555,0,2439,31,2015-03-07,2011-06-13
CS5556,0,1302,20,2015-03-13,2011-05-19
CS5557,0,1771,23,2015-01-19,2011-06-12
CS5558,0,698,12,2015-01-23,2011-06-18
CS5559,0,981,14,2015-03-10,2011-07-09
CS5560,0,1517,20,2014-10-30,2011-05-28
CS5561,0,1114,19,2015-01-11,2011-07-23
CS5562,0,1300,17,2015-03-08,2011-06-21
CS5563,0,983,14,2014-05-25,2011-08-20
CS5564,0,1918,28,2014-12-16,2011-07-04
CS5565,0,1556,23,2015-01-27,2011-05-25
CS5566,0,1741,26,2015-02-05,2011-06-09
CS5567,0,1406,21,2015-02-28,2011-08-30
CS5568,0,1309,21,2015-01-07,2011-06-16
CS5569,0,997,15,2015-03-06,2011-08-07
CS5570,0,1699,26,2014-10-19,2011-07-06
CS5571,0,1267,18,2015-02-20,2011-12-08
CS5572,0,954,14,2015-03-07,2011-11-24
CS5573,1,1707,24,2014-12-19,2011-05-16
CS5574,0,1388,20,2014-10-24,2011-06-21
CS5575,0,707,12,2015-01-23,2012-03-16
CS5576,0,1720,25,2014-12-17,2011-09-29
CS5577,0,1459,20,2015-01-11,2011-07-12
CS5578,0,1720,22,2014-12-22,2011-05-24
CS5579,0,1218,18,2014-09-09,2011-07-25
CS5580,0,1703,24,2014-11-10,2011-05-23
CS5581,0,1070,17,2015-03-07,2011-06-24
CS5582,0,1087,16,2014-11-10,2011-10-27
CS5583,0,2017,29,2015-03-10,2011-05-17
CS5584,0,1125,15,2015-01-17,2011-05-17
CS5585,0,673,11,2014-08-09,2011-09-17
CS5586,0,1687,24,2015-01-30,2011-05-24
CS5587,0,1495,22,2015-01-02,2011-07-08
CS5588,0,1737,24,2015-02-25,2011-07-09
CS5589,1,1850,26,2015-02-09,2011-08-07
CS5590,0,1290,20,2014-12-06,2011-08-18
CS5591,0,1476,20,2015-03-09,2011-05-17
CS5592,0,1479,21,2014-10-07,2012-03-23
CS5593,0,1373,20,2015-02-18,2011-10-22
CS5594,1,1671,25,2015-03-16,2011-07-03
CS5595,0,1463,21,2015-02-22,2011-11-09
CS5596,0,911,12,2014-09-21,2011-07-08
CS5597,0,1066,16,2015-03-04,2011-09-10
CS5598,1,1592,21,2015-01-11,2011-06-17
CS5599,1,1288,19,2015-03-12,2011-05-31
CS5600,0,1127,17,2015-02-25,2011-05-16
CS5601,0,1190,17,2014-12-04,2011-05-26
CS5602,0,1697,25,2015-01-06,2011-06-16
CS5603,1,1692,22,2015-01-05,2011-05-19
CS5604,0,1036,14,2015-02-26,2011-06-16
CS5605,0,1319,18,2015-03-06,2011-06-13
CS5606,0,1620,21,2015-03-09,2011-06-23
CS5607,0,1343,20,2014-07-03,2011-05-23
CS5608,0,1084,16,2015-01-25,2011-07-20
CS5609,0,1430,20,2014-12-09,2011-06-19
CS5610,0,1386,19,2014-12-26,2011-05-21
CS5611,0,1441,20,2015-02-01,2011-11-15
CS5612,0,1099,16,2014-09-05,2011-09-20
CS5613,0,1313,19,2015-02-09,2011-05-16
CS5614,0,1400,20,2015-02-11,2011-05-25
CS5615,0,1069,14,2015-02-07,2011-07-09
CS5616,0,1306,21,2015-03-09,2011-05-19
CS5617,0,1401,20,2014-11-30,2011-07-29
CS5618,0,1346,22,2015-02-26,2011-08-15
CS5619,0,1065,16,2015-02-11,2011-06-27
CS5620,1,1782,25,2015-03-14,2011-05-20
CS5621,1,1338,21,2015-02-16,2011-06-17
CS5622,0,1032,16,2014-06-23,2011-05-22
CS5623,0,1262,18,2015-03-01,2011-05-30
CS5624,0,1178,15,2014-12-22,2011-07-05
CS5625,1,1274,20,2015-02-14,2011-06-03
CS5626,0,1049,14,2015-01-07,2011-06-30
CS5627,0,1601,21,2015-02-27,2011-05-24
CS5628,0,1093,16,2015-02-08,2011-06-07
CS5629,1,1846,26,2014-10-12,2011-06-05
CS5630,1,1671,25,2015-03-02,2011-06-06
CS5631,0,896,15,2014-12-12,2011-05-28
CS5632,0,1560,22,2014-12-25,2011-07-18
CS5633,0,1781,23,2015-03-03,2011-06-28
CS5634,0,1103,16,2014-10-30,2011-10-01
CS5635,0,1553,23,2014-12-18,2011-09-05
CS5636,0,1373,21,2014-12-21,2011-09-18
CS5637,0,1589,20,2015-01-27,2011-06-04
CS5638,0,1484,21,2015-01-02,2011-07-22
CS5639,0,1695,23,2015-03-02,2011-08-06
CS5640,0,1019,16,2015-01-07,2011-05-29
CS5641,0,712,11,2015-02-25,2011-06-19
CS5642,0,1802,26,2015-01-11,2011-06-30
CS5643,0,1581,22,2015-02-11,2011-06-18
CS5644,1,1449,21,2014-11-23,2011-07-08
CS5645,0,1294,18,2015-03-07,2011-06-18
CS5646,0,1272,20,2015-03-04,2011-07-26
CS5647,0,1246,17,2015-01-22,2011-06-02
CS5648,0,1410,19,2015-03-03,2011-08-22
CS5649,0,1449,21,2014-12-22,2011-05-30
CS5650,0,1169,20,2015-02-20,2011-06-04
CS5651,1,984,14,2014-10-25,2011-08-09
CS5652,0,1489,20,2014-12-20,2011-06-01
CS5653,0,1370,18,2014-02-15,2011-06-21
CS5654,1,1616,25,2015-03-10,2011-11-29
CS5655,0,1583,21,2014-09-18,2011-06-03
CS5656,1,1820,23,2014-12-31,2011-06-24
CS5657,0,751,12,2015-02-05,2011-08-20
CS5658,1,1400,19,2014-12-25,2011-06-07
CS5659,0,1736,24,2015-01-23,2011-07-09
CS5660,0,1012,16,2015-01-25,2011-05-31
CS5661,0,1518,23,2015-02-27,2011-09-27
CS5662,0,1608,22,2015-03-07,2011-06-28
CS5663,1,1692,23,2014-09-05,2011-05-20
CS5664,0,1357,21,2015-02-01,2011-06-09
CS5665,0,1583,23,2015-03-16,2011-07-09
CS5666,0,673,10,2014-11-26,2011-07-10
CS5667,0,1333,20,2014-11-19,2011-06-27
CS5668,0,1802,27,2015-03-15,2011-05-28
CS5669,1,1493,20,2014-09-06,2011-09-26
CS5670,0,1811,22,2015-02-11,2011-06-07
CS5671,0,1090,17,2015-03-07,2011-06-08
CS5672,0,1367,21,2014-10-26,2011-06-20
CS5673,0,1220,18,2015-02-26,2011-06-24
CS5674,0,1847,27,2014-12-17,2011-06-21
CS5675,0,1724,24,2014-10-29,2011-06-04
CS5676,0,1311,21,2015-01-17,2011-05-29
CS5677,0,1746,21,2015-02-27,2011-05-24
CS5678,0,1965,30,2014-11-14,2011-05-21
CS5679,0,1375,18,2015-01-18,2011-06-06
CS5680,0,1118,17,2015-01-26,2011-06-17
CS5681,0,1182,19,2015-02-24,2011-06-22
CS5682,0,1403,20,2015-02-27,2011-08-04
CS5683,0,821,14,2014-10-02,2011-07-03
CS5684,0,1923,27,2015-03-16,2011-07-16
CS5685,0,2086,28,2015-01-23,2011-06-13
CS5686,0,1070,13,2014-08-21,2011-09-02
CS5687,0,1516,21,2015-02-04,2011-07-01
CS5688,0,868,12,2014-12-24,2011-07-17
CS5689,0,1536,20,2014-06-10,2011-08-21
CS5690,0,1320,19,2015-01-19,2011-06-07
CS5691,0,1344,18,2015-01-24,2011-11-04
CS5692,0,1113,16,2015-02-20,2011-11-14
CS5693,1,1369,18,2015-02-17,2011-07-01
CS5694,0,1245,18,2015-02-06,2011-09-25
CS5695,0,1611,24,2015-02-17,2011-06-02
CS5696,0,1178,17,2014-12-12,2011-09-03
CS5697,0,1988,27,2015-02-21,2011-06-17
CS5698,0,1527,21,2014-10-18,2011-07-05
CS5699,0,1240,17,2015-01-23,2011-11-23
CS5700,0,1911,28,2015-02-27,2011-06-03
CS5701,0,1717,25,2015-01-06,2011-06-16
CS5702,0,1420,20,2014-12-07,2011-10-21
CS5703,0,1467,21,2015-03-08,2011-10-27
CS5704,0,836,12,2014-11-23,2011-10-05
CS5705,0,1012,13,2014-04-16,2011-06-17
CS5706,0,1260,17,2015-03-12,2011-06-14
CS5707,0,1452,20,2015-02-10,2011-06-01
CS5708,0,1691,22,2015-01-09,2011-06-03
CS5709,0,1428,19,2015-02-17,2011-07-26
CS5710,0,964,14,2014-06-30,2011-06-05
CS5711,0,1506,22,2014-11-19,2011-05-29
CS5712,0,1639,23,2015-01-22,2011-06-06
CS5713,0,1444,20,2014-08-25,2011-06-13
CS5714,1,1191,21,2015-03-01,2011-10-14
CS5715,0,1147,17,2015-03-05,2011-08-06
CS5716,0,933,13,2015-01-13,2011-07-08
CS5717,1,2068,30,2015-01-02,2011-05-21
CS5718,0,1184,16,2015-03-12,2011-06-15
CS5719,1,1554,24,2014-12-17,2011-07-10
CS5720,0,1593,21,2015-03-01,2011-05-30
CS5721,0,706,11,2014-10-24,2011-11-02
CS5722,0,1445,20,2015-03-01,2011-06-11
CS5723,0,1128,17,2015-02-05,2011-06-20
CS5724,0,1921,26,2015-01-31,2011-07-05
CS5725,0,1071,17,2014-11-17,2011-08-08
CS5726,0,1126,16,2015-02-05,2011-08-07
CS5727,0,1666,22,2015-03-16,2011-05-27
CS5728,0,1052,16,2014-12-03,2011-06-01
CS5729,0,1495,20,2014-12-05,2011-07-08
CS5730,0,1519,22,2014-08-18,2011-11-01
CS5731,0,1117,16,2014-12-10,2011-06-13
CS5732,0,1694,24,2015-02-16,2011-07-13
CS5733,0,1567,20,2015-01-30,2011-06-21
CS5734,0,1072,16,2015-01-18,2011-05-16
CS5735,0,990,15,2015-01-07,2011-10-18
CS5736,0,876,14,2015-02-26,2011-09-25
CS5737,0,1384,20,2015-02-05,2011-06-20
CS5738,0,1368,22,2015-02-25,2011-06-21
CS5739,0,1755,25,2015-01-25,2011-06-30
CS5740,0,1624,23,2015-03-02,2011-08-30
CS5741,0,1787,24,2015-03-10,2011-06-15
CS5742,0,1970,27,2015-01-08,2011-08-11
CS5743,0,1460,20,2015-02-23,2011-06-01
CS5744,1,1922,27,2015-01-12,2011-07-11
CS5745,0,1275,18,2015-01-04,2011-06-24
CS5746,0,1200,17,2015-02-01,2011-09-08
CS5747,0,1188,20,2015-02-04,2011-06-09
CS5748,0,1415,21,2014-11-22,2011-08-31
CS5749,0,1752,22,2014-11-15,2011-06-19
CS5750,0,1304,19,2015-01-20,2011-08-17
CS5751,0,1297,17,2014-11-09,2011-09-26
CS5752,0,2612,33,2014-12-28,2011-05-21
CS5753,0,1029,14,2015-01-30,2011-06-28
CS5754,0,1663,24,2015-02-17,2011-06-12
CS5755,0,1473,21,2015-01-01,2011-06-05
CS5756,0,2074,29,2015-03-11,2011-05-17
CS5757,0,1215,17,2014-11-20,2011-11-30
CS5758,0,1318,19,2014-06-22,2011-06-30
CS5759,0,1396,19,2015-01-07,2011-05-22
CS5760,0,1943,29,2015-03-10,2011-08-07
CS5761,0,2195,28,2015-03-11,2011-07-17
CS5762,0,1590,23,2014-10-28,2011-05-19
CS5763,0,1461,21,2014-09-25,2011-10-29
CS5764,0,947,14,2015-02-27,2011-12-01
CS5765,0,1228,18,2015-02-22,2011-06-26
CS5766,1,1411,21,2014-11-18,2011-09-26
CS5767,0,1185,17,2014-12-24,2011-06-02
CS5768,0,1252,17,2014-11-10,2011-11-16
CS5769,0,1270,18,2015-02-09,2011-08-25
CS5770,0,1349,18,2015-02-24,2012-04-01
CS5771,0,741,11,2014-04-19,2011-07-09
CS5772,0,1891,26,2014-11-07,2011-07-17
CS5773,0,1262,20,2014-11-11,2011-10-27
CS5774,0,1663,26,2015-02-28,2011-07-18
CS5775,0,1242,19,2015-03-14,2011-07-28
CS5776,0,1486,19,2015-03-12,2011-11-23
CS5777,0,1724,22,2015-02-27,2011-07-29
CS5778,0,1205,17,2015-02-24,2011-08-01
CS5779,0,1701,22,2015-02-02,2011-08-17
CS5780,1,1628,23,2014-11-01,2011-05-30
CS5781,0,1651,23,2015-02-07,2012-04-23
CS5782,1,1402,21,2015-01-26,2011-06-04
CS5783,0,1554,23,2015-03-15,2011-06-21
CS5784,0,1310,18,2014-12-26,2011-08-09
CS5785,0,1256,17,2014-12-24,2011-05-25
CS5786,0,1258,19,2015-02-18,2011-06-30
CS5787,0,1902,26,2014-12-01,2011-06-14
CS5788,0,1437,21,2014-08-18,2011-08-12
CS5789,0,1067,16,2015-03-05,2011-06-05
CS5790,0,1447,19,2014-10-04,2011-05-31
CS5791,0,1319,17,2015-03-15,2011-10-14
CS5792,0,1898,28,2015-02-13,2011-06-09
CS5793,0,1249,16,2015-03-06,2011-06-12
CS5794,0,1883,25,2015-02-10,2011-09-15
CS5795,0,1164,16,2014-09-29,2011-06-02
CS5796,0,1189,16,2014-12-14,2011-07-14
CS5797,1,1823,26,2015-01-06,2011-07-19
CS5798,0,1415,23,2015-03-09,2011-07-11
CS5799,0,1528,21,2015-02-01,2011-07-21
CS5800,0,1713,23,2015-03-10,2011-05-26
CS5801,0,1414,21,2014-09-18,2011-06-23
CS5802,0,1633,24,2015-03-12,2011-05-17
CS5803,0,1424,21,2015-02-26,2011-08-19
CS5804,0,1261,18,2014-07-01,2011-05-16
CS5805,0,1515,23,2014-09-12,2011-09-17
CS5806,0,1172,17,2015-01-29,2011-06-11
CS5807,1,1563,20,2015-01-17,2011-08-31
CS5808,1,1675,22,2015-03-04,2011-10-27
CS5809,0,1210,18,2014-10-01,2011-07-26
CS5810,0,2022,30,2015-03-04,2011-06-15
CS5811,1,1479,22,2014-10-18,2011-05-23
CS5812,0,1680,23,2015-03-07,2011-05-18
CS5813,0,1610,24,2015-01-03,2011-05-20
CS5814,1,881,14,2015-01-04,2011-12-12
CS5815,0,2145,28,2015-02-20,2011-05-16
CS5816,1,1736,22,2015-02-14,2011-05-24
CS5817,0,1764,23,2014-12-14,2011-07-26
CS5818,0,1438,21,2014-11-09,2011-10-17
CS5819,0,1322,17,2014-11-12,2011-06-11
CS5820,0,1196,16,2015-01-15,2011-06-19
CS5821,0,1640,23,2014-12-14,2011-05-18
CS5822,0,1422,18,2015-02-20,2011-09-21
CS5823,0,1295,18,2014-08-15,2011-09-08
CS5824,0,1356,19,2015-02-04,2011-09-19
CS5825,0,999,14,2015-02-10,2011-06-09
CS5826,0,1670,24,2014-11-25,2011-07-18
CS5827,0,1432,20,2015-03-15,2011-06-23
CS5828,0,733,10,2014-11-26,2011-07-31
CS5829,0,1323,20,2014-12-26,2011-09-03
CS5830,0,1604,23,2015-02-15,2011-08-11
CS5831,0,1075,16,2015-02-28,2011-09-06
CS5832,0,1328,20,2015-01-22,2011-09-03
CS5833,1,1404,19,2015-02-13,2011-10-04
CS5834,0,1309,20,2014-06-25,2011-11-21
CS5835,1,1592,25,2014-12-23,2011-08-17
CS5836,0,2069,30,2015-03-13,2012-03-06
CS5837,0,1281,18,2014-12-22,2011-10-24
CS5838,0,1384,17,2014-12-08,2011-07-20
CS5839,0,966,14,2015-01-28,2011-07-28
CS5840,0,1013,15,2014-10-15,2011-10-06
CS5841,0,1264,19,2014-06-27,2011-05-27
CS5842,0,971,13,2014-11-25,2011-07-09
CS5843,0,1406,20,2014-11-28,2011-05-30
CS5844,0,1220,17,2015-03-11,2011-05-25
CS5845,0,1582,22,2014-11-27,2011-06-22
CS5846,0,1683,23,2015-02-26,2011-05-21
CS5847,0,1563,24,2015-02-12,2011-08-19
CS5848,0,1408,20,2015-03-12,2011-08-08
CS5849,0,1005,16,2015-02-06,2011-07-13
CS5850,0,1410,19,2014-10-02,2011-07-11
CS5851,0,1816,24,2015-03-13,2011-07-04
CS5852,0,1034,15,2015-01-27,2011-06-24
CS5853,0,1488,22,2014-11-28,2011-05-18
CS5854,0,1320,18,2015-03-12,2011-05-25
CS5855,0,1506,21,2015-02-26,2011-07-13
CS5856,0,1518,23,2015-01-01,2011-07-13
CS5857,0,993,13,2015-03-05,2011-05-17
CS5858,1,1625,24,2015-02-12,2011-06-15
CS5859,0,1772,24,2015-03-16,2011-06-22
CS5860,0,1392,19,2015-01-20,2011-07-27
CS5861,0,1102,15,2014-08-21,2011-06-05
CS5862,0,1459,22,2015-03-07,2011-08-10
CS5863,0,804,11,2015-03-13,2012-01-30
CS5864,0,1432,17,2015-01-29,2011-08-26
CS5865,1,1962,29,2015-02-19,2011-09-07
CS5866,0,1396,20,2015-02-19,2011-06-05
CS5867,0,1983,27,2015-02-01,2011-05-25
CS5868,1,2260,31,2014-06-30,2011-05-30
CS5869,0,1019,15,2014-11-12,2011-05-23
CS5870,0,1544,22,2015-02-10,2011-05-25
CS5871,0,1279,19,2015-03-16,2011-08-20
CS5872,1,1344,21,2015-01-25,2011-08-04
CS5873,1,1461,21,2015-02-01,2011-08-23
CS5874,0,968,16,2015-03-14,2011-11-15
CS5875,0,1190,18,2015-03-02,2011-07-23
CS5876,0,1183,18,2014-12-21,2012-03-30
CS5877,0,1520,22,2015-01-20,2011-07-14
CS5878,0,822,12,2015-03-13,2011-07-02
CS5879,1,1772,25,2014-11-30,2011-07-21
CS5880,0,1350,22,2015-01-26,2011-06-03
CS5881,0,1214,16,2015-01-21,2011-12-06
CS5882,1,1554,24,2015-02-26,2011-05-17
CS5883,0,1322,19,2015-03-13,2011-10-14
CS5884,0,1320,18,2015-02-09,2011-07-27
CS5885,0,1983,29,2015-03-04,2011-07-06
CS5886,0,1396,21,2014-07-30,2011-06-25
CS5887,0,1267,17,2015-01-21,2011-11-30
CS5888,1,1248,18,2014-09-24,2011-08-11
CS5889,0,993,15,2015-03-11,2011-07-04
CS5890,0,1125,16,2015-01-14,2011-07-06
CS5891,0,1113,14,2014-10-18,2011-05-21
CS5892,0,1298,18,2015-02-16,2011-05-21
CS5893,0,1190,18,2014-07-11,2011-06-28
CS5894,0,1884,26,2015-03-09,2011-06-21
CS5895,0,1575,21,2015-01-09,2011-11-30
CS5896,0,895,15,2014-10-21,2011-09-03
CS5897,0,1674,25,2015-02-14,2011-06-27
CS5898,0,1541,23,2015-03-05,2011-07-24
CS5899,0,833,13,2015-02-20,2011-05-30
CS5900,0,1481,18,2015-03-15,2011-08-24
CS5901,0,1327,19,2014-12-26,2011-08-13
CS5902,0,922,13,2015-01-30,2011-05-19
CS5903,0,864,13,2014-10-20,2011-08-06
CS5904,0,939,14,2014-11-17,2011-07-13
CS5905,0,1525,22,2014-09-15,2011-06-10
CS5906,0,1434,20,2015-02-20,2011-08-08
CS5907,0,1733,27,2015-01-13,2011-05-20
CS5908,0,1571,23,2014-11-22,2011-07-28
CS5909,0,1218,17,2014-11-14,2011-11-17
CS5910,0,1712,20,2015-03-16,2011-05-30
CS5911,0,1610,22,2015-02-04,2011-09-20
CS5912,0,1380,20,2014-11-10,2011-05-26
CS5913,0,1464,20,2015-02-19,2011-07-19
CS5914,0,1151,15,2015-01-11,2011-08-04
CS5915,0,1409,20,2015-01-23,2011-12-07
CS5916,0,1027,14,2014-12-05,2011-08-06
CS5917,1,1200,18,2014-10-07,2011-06-02
CS5918,0,1421,21,2015-03-11,2011-07-24
CS5919,0,1178,17,2014-12-15,2011-06-18
CS5920,0,1400,20,2014-08-21,2011-05-18
CS5921,0,1356,19,2014-08-05,2011-05-22
CS5922,1,2008,27,2015-02-25,2011-07-29
CS5923,0,1085,15,2014-12-18,2011-06-02
CS5924,0,780,12,2014-10-10,2011-07-01
CS5925,0,1475,21,2015-03-10,2011-06-07
CS5926,0,1100,15,2015-02-16,2012-01-28
CS5927,0,918,13,2015-03-07,2011-06-15
CS5928,0,2087,32,2015-03-05,2011-06-19
CS5929,0,1315,18,2015-02-06,2011-05-25
CS5930,0,1201,17,2014-07-12,2011-06-28
CS5931,0,1345,19,2015-02-28,2011-06-16
CS5932,0,1361,20,2015-03-10,2011-12-25
CS5933,0,1734,23,2015-03-11,2011-05-26
CS5934,1,1387,20,2015-02-14,2012-01-13
CS5935,0,1278,18,2015-02-20,2011-12-18
CS5936,0,2199,30,2015-02-26,2011-07-11
CS5937,0,1800,27,2015-02-27,2011-05-27
CS5938,0,1027,16,2015-02-26,2011-09-27
CS5939,0,1241,17,2015-02-23,2011-06-28
CS5940,0,1103,16,2015-01-16,2011-08-22
CS5941,0,1177,17,2015-01-11,2011-11-24
CS5942,0,1824,25,2015-03-08,2011-09-14
CS5943,0,1565,24,2015-02-04,2011-09-30
CS5944,1,894,13,2014-08-30,2012-03-13
CS5945,0,1561,21,2015-03-05,2011-06-11
